;Unnamed: 0;repository;method;msa;clustering;nRF;nwk;true_nwk;time
10;11;11;avg_L-MinEvolRec;true_msa;tsm_clustering;0.6;"((transcript_7-0_ggor:0.0156763[&&NHX:label=speciation],((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-13_ppan:0[&&NHX:label=speciation],transcript_4-20_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_5-13_ptro:0[&&NHX:label=speciation],transcript_5-20_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-0_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";0.3800153732299805
11;12;12;avg_L-MinEvolRec;true_msa;tsm_clustering;0.727;"((((transcript_10-43_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-43_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],((transcript_7-59_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-68_ENSRNOG00000001355:0[&&NHX:label=speciation],transcript_8-59_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=duplication],(transcript_7-43_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-43_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication])1:0[&&NHX:label=creation])1:0.029886[&&NHX:label=duplication],transcript_12-43_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-38_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-38_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication],(transcript_10-38_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-38_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-38_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"(((((transcript_7-59_ENSMUSG00000036980:1,transcript_8-59_ENSRNOG00000001355:1)1:1,(transcript_7-43_ENSMUSG00000036980:1,transcript_8-43_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-43_ENSG00000106290:1,transcript_11-43_ENSPTRG00000019474:1)1:1)1:1,transcript_12-43_ENSDARG00000102998:1)1:1,(((transcript_7-38_ENSMUSG00000036980:1,(transcript_8-68_ENSRNOG00000001355:1,transcript_8-38_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-38_ENSG00000106290:1,transcript_11-38_ENSPTRG00000019474:1)1:1)1:1,transcript_12-38_ENSDARG00000102998:1)1:1);";0.1912391185760498
12;13;13;avg_L-MinEvolRec;true_msa;tsm_clustering;0.333;"((transcript_7-1_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-12_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_6-12_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.05701446533203125
13;14;14;avg_L-MinEvolRec;true_msa;tsm_clustering;0.0;"((transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],(transcript_7-32_ggor:0[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_6-2_hsap:1,(transcript_7-32_ggor:1,transcript_7-2_ggor:1)1:1)1:1,transcript_8-2_pabe:1);";0.01879215240478516
14;15;15;avg_L-MinEvolRec;true_msa;tsm_clustering;0.16699999999999998;"((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1);";0.10362505912780763
15;16;16;avg_L-MinEvolRec;true_msa;tsm_clustering;0.0;"((transcript_7-1_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,((transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1,transcript_6-1_hsap:1)1:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.14477133750915527
16;17;17;avg_L-MinEvolRec;true_msa;tsm_clustering;0.267;"((transcript_7-2_ggor:0.0156763[&&NHX:label=speciation],(((transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_6-2_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1,transcript_6-10_hsap:1)1:1,transcript_6-2_hsap:1)1:1)1:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.5455803871154785
17;18;18;avg_L-MinEvolRec;true_msa;tsm_clustering;0.14300000000000002;"(((transcript_6-3_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-3_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-3_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,transcript_7-3_ggor:1)1:1,transcript_8-3_pabe:1);";0.14505267143249512
18;19;19;avg_L-MinEvolRec;true_msa;tsm_clustering;0.25;"((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"((transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1,((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1);";0.06772327423095703
19;20;20;avg_L-MinEvolRec;true_msa;tsm_clustering;0.321;"(((((transcript_10-42_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-42_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-42_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-80_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-42_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((((transcript_10-45_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-45_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-45_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-45_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-44_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-44_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-44_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],(transcript_12-79_ENSDARG00000102998:0[&&NHX:label=speciation],transcript_12-44_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((((transcript_10-41_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-41_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-41_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-41_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_10-36_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-36_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-36_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-36_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-40_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-40_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-40_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-40_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(((transcript_10-39_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-39_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-39_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-39_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((((transcript_7-44_ENSMUSG00000036980:1,(transcript_10-44_ENSG00000106290:1,transcript_11-44_ENSPTRG00000019474:1)1:1)1:1,transcript_12-44_ENSDARG00000102998:1)1:1,((transcript_7-42_ENSMUSG00000036980:1,(transcript_10-42_ENSG00000106290:1,transcript_11-42_ENSPTRG00000019474:1)1:1)1:1,transcript_12-42_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-45_ENSMUSG00000036980:1,(transcript_10-45_ENSG00000106290:1,transcript_11-45_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-79_ENSDARG00000102998:1,(transcript_12-80_ENSDARG00000102998:1,transcript_12-45_ENSDARG00000102998:1)1:1)1:1)1:1,((transcript_7-39_ENSMUSG00000036980:1,(transcript_10-39_ENSG00000106290:1,transcript_11-39_ENSPTRG00000019474:1)1:1)1:1,transcript_12-39_ENSDARG00000102998:1)1:1)1:1)1:1,((((transcript_7-41_ENSMUSG00000036980:1,(transcript_10-41_ENSG00000106290:1,transcript_11-41_ENSPTRG00000019474:1)1:1)1:1,transcript_12-41_ENSDARG00000102998:1)1:1,((transcript_7-40_ENSMUSG00000036980:1,(transcript_10-40_ENSG00000106290:1,transcript_11-40_ENSPTRG00000019474:1)1:1)1:1,transcript_12-40_ENSDARG00000102998:1)1:1)1:1,((transcript_7-36_ENSMUSG00000036980:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1)1:1)1:1);";3.569875478744507
20;21;21;avg_L-MinEvolRec;true_msa;tsm_clustering;0.0;"(((transcript_10-53_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-53_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_7-53_ENSMUSG00000036980:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-53_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_7-53_ENSMUSG00000036980:1,(transcript_10-53_ENSG00000106290:1,transcript_11-53_ENSPTRG00000019474:1)1:1)1:1,transcript_12-53_ENSDARG00000102998:1);";0.007996559143066406
21;22;22;avg_L-MinEvolRec;true_msa;tsm_clustering;0.0;"(((transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-2_ppan:0.00307243[&&NHX:label=speciation],transcript_5-2_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],(transcript_8-34_pabe:0[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";"((((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1,transcript_6-2_hsap:1)1:1,transcript_7-2_ggor:1)1:1,(transcript_8-34_pabe:1,transcript_8-2_pabe:1)1:1);";0.2723989486694336
22;23;23;avg_L-MinEvolRec;true_msa;tsm_clustering;0.6;"(((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_7-27_ggor:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-7_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation],transcript_7-7_ggor:0.0156763[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"((((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1,transcript_6-7_hsap:1)1:1,(transcript_7-27_ggor:1,transcript_7-7_ggor:1)1:1);";0.14680910110473633
23;24;24;avg_L-MinEvolRec;true_msa;tsm_clustering;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.07939291000366211
24;25;25;avg_L-MinEvolRec;true_msa;tsm_clustering;0.792;"(((transcript_8-55_pabe:0.0025[&&NHX:label=speciation],transcript_8-58_pabe:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_6-43_hsap:0[&&NHX:label=speciation],((((transcript_4-31_ppan:0.00307243[&&NHX:label=speciation],transcript_5-31_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-37_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-20_ptro:0.0025[&&NHX:label=speciation],transcript_5-23_ptro:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-23_ppan:0.0025[&&NHX:label=speciation],transcript_4-20_ppan:0.0025[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-19_ppan:0[&&NHX:label=speciation],transcript_4-2_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_5-2_ptro:0.00246757[&&NHX:label=speciation],(transcript_6-45_hsap:0[&&NHX:label=speciation],transcript_6-2_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_8-56_pabe:0.0172631[&&NHX:label=speciation],((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-19_ptro:0[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],transcript_6-42_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"((((((transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1,(transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1)1:1,(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,((transcript_4-37_ppan:1,transcript_4-20_ppan:1)1:1,transcript_5-20_ptro:1)1:1)1:1)1:1,(((transcript_4-31_ppan:1,transcript_5-31_ptro:1)1:1,(transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1)1:1)1:1,(transcript_6-42_hsap:1,(transcript_6-43_hsap:1,(transcript_6-45_hsap:1,transcript_6-2_hsap:1)1:1)1:1)1:1)1:1,transcript_7-2_ggor:1)1:1,((transcript_8-58_pabe:1,transcript_8-55_pabe:1)1:1,(transcript_8-56_pabe:1,transcript_8-2_pabe:1)1:1)1:1);";2.0774521827697754
25;26;26;avg_L-MinEvolRec;true_msa;tsm_clustering;0.958;"((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_6-10_hsap:0.00660945[&&NHX:label=speciation],((((transcript_4-10_ppan:0[&&NHX:label=speciation],(((transcript_4-18_ppan:0.004[&&NHX:label=speciation],transcript_4-24_ppan:0.004[&&NHX:label=speciation])1:0.002[&&NHX:label=creation],transcript_4-28_ppan:0.006[&&NHX:label=speciation])1:0[&&NHX:label=creation],transcript_4-17_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-9_ppan:0[&&NHX:label=speciation],(transcript_4-27_ppan:0.00375[&&NHX:label=speciation],(transcript_4-7_ppan:0.0025[&&NHX:label=speciation],transcript_4-13_ppan:0.0025[&&NHX:label=speciation])1:0.00125[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],transcript_4-16_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_5-24_ptro:0.004[&&NHX:label=speciation],transcript_5-18_ptro:0.004[&&NHX:label=speciation])1:0.002[&&NHX:label=creation],transcript_5-28_ptro:0.006[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_5-10_ptro:0[&&NHX:label=speciation],(transcript_5-17_ptro:0[&&NHX:label=speciation],transcript_5-16_ptro:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(transcript_5-27_ptro:0[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,((((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1,(transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1)1:1,transcript_6-10_hsap:1)1:1,((((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1)1:1)1:1)1:1);";2.352572441101074
